step,Mean Opinion,Mean Extremity,Opinion Variance,Extreme Share,Mean Preference Center,Mean Preference Center Extremity,Mean Preference Width,Mean Acceptance Threshold,Mean Rejection Threshold,Acceptance Rate,Ignore Rate,Backfire Rate,Average Exposure Distance,initial_preference_width,initial_distribution,seed
299,0.01220467823091754,0.7437220821241121,0.606547767400741,0.66,0.016829015646214057,0.7414856310024984,0.12997042307276999,0.26245000000000007,0.6954999999999998,0.7634782608695653,0.1934113712374582,0.043110367892976585,0.08903096775286795,1.0,uniform,6
300,0.012657751418300348,0.7429459749339015,0.605241115661976,0.675,0.016871943928471866,0.7394546330546505,0.12933332026900277,0.26245000000000007,0.6954999999999998,0.7641666666666667,0.19286666666666666,0.04296666666666667,0.0988368916793339,1.0,uniform,6
301,0.013376242787251788,0.7418227323161376,0.6038985270259384,0.655,0.018112078694280994,0.7366752832793924,0.12870590018392802,0.26245000000000007,0.6954999999999998,0.7647674418604651,0.19240863787375415,0.04282392026578073,0.09812266785486598,1.0,uniform,6
302,0.0142101329630977,0.7399233256501124,0.601028491433401,0.645,0.019695762374762105,0.7322397820057861,0.12807212951202882,0.26245000000000007,0.6954999999999998,0.7654470198675497,0.19187086092715233,0.04268211920529801,0.09250368473279036,1.0,uniform,6
303,0.015168474743278888,0.7396293081389257,0.6007678796793319,0.63,0.021469920135620556,0.7330345071783784,0.12744898121011686,0.26245000000000007,0.6954999999999998,0.766056105610561,0.1914026402640264,0.04254125412541254,0.09991526355757817,1.0,uniform,6
304,0.016779978487141,0.7392304660109988,0.6001400886915192,0.635,0.024994643510346668,0.7333214792948007,0.12682517980468438,0.26245000000000007,0.6954999999999998,0.7666940789473684,0.1909046052631579,0.04240131578947368,0.09962125361361653,1.0,uniform,6
305,0.017144661041825333,0.7375695949650233,0.597891393721057,0.635,0.024162332107711303,0.7292957847496606,0.12620884773816793,0.26245000000000007,0.6954999999999998,0.7672950819672131,0.19044262295081968,0.042262295081967216,0.10433818804359662,1.0,uniform,6
306,0.017968489251632677,0.7369321534924765,0.5969070780195538,0.63,0.024802323658782762,0.7288302741783125,0.12559508380883316,0.26245000000000007,0.6954999999999998,0.7679084967320261,0.18996732026143792,0.04212418300653595,0.09219511641961216,1.0,uniform,6
307,0.01851123687620487,0.736351688002112,0.5960895057538639,0.635,0.02490071427430234,0.7289537836239341,0.12498119179865416,0.26245000000000007,0.6954999999999998,0.7685342019543974,0.18947882736156352,0.04198697068403909,0.09109151471719013,1.0,uniform,6
308,0.019175484922034667,0.7353806566331832,0.5946005180022018,0.635,0.02528366085014642,0.7275380178905092,0.124360403485142,0.26245000000000007,0.6954999999999998,0.769237012987013,0.18891233766233767,0.041850649350649353,0.08721373208494705,1.0,uniform,6
309,0.01971096594961254,0.7350452771303762,0.5939056434007388,0.625,0.025519740739217634,0.7283312787438306,0.12375580056599315,0.26245000000000007,0.6954999999999998,0.7698381877022654,0.18844660194174756,0.041715210355987055,0.0982073369851426,1.0,uniform,6
310,0.020605895505138996,0.7332492900173868,0.5912508405702637,0.61,0.026800272249699556,0.7241687224351544,0.12315228069631887,0.26245000000000007,0.6954999999999998,0.7704354838709677,0.18798387096774194,0.04158064516129032,0.10192492044147845,1.0,uniform,6
311,0.02099049393925176,0.7316852612821882,0.5895781354698376,0.61,0.026446302396634654,0.7217081243741836,0.12255333367629047,0.26245000000000007,0.6954999999999998,0.7710128617363344,0.187540192926045,0.041446945337620576,0.10060438155213124,1.0,uniform,6
312,0.021792466586008963,0.7311950000729869,0.5889584931563938,0.605,0.027409118151158717,0.7224408296690917,0.1219548039367109,0.26245000000000007,0.6954999999999998,0.7716025641025641,0.18708333333333332,0.04131410256410256,0.08909644956075813,1.0,uniform,6
313,0.021820388841545385,0.7310388113544855,0.5889922316547743,0.605,0.026307460725375553,0.7242556481303234,0.1213558505129825,0.26245000000000007,0.6954999999999998,0.7722364217252397,0.1865814696485623,0.04118210862619808,0.08738769632418393,1.0,uniform,6
314,0.022391161586306784,0.7307004044938867,0.5888468811056847,0.62,0.026832858143927343,0.7244980731092496,0.12076749821496321,0.26245000000000007,0.6954999999999998,0.7727866242038216,0.1861624203821656,0.04105095541401274,0.10147934956278908,1.0,uniform,6
315,0.022541321821034143,0.7304396153463907,0.5886286746434821,0.615,0.026349213518054627,0.7248587657656842,0.1201893346709577,0.26245000000000007,0.6954999999999998,0.7732539682539683,0.18582539682539684,0.04092063492063492,0.09368032374214941,1.0,uniform,6
316,0.02220433857532482,0.7296203276411802,0.5878109848785704,0.61,0.024217250036958335,0.7238789983075651,0.1195966955230276,0.26245000000000007,0.6954999999999998,0.7738924050632912,0.18531645569620253,0.04079113924050633,0.08149865349491069,1.0,uniform,6
317,0.022467590317180333,0.7296833056922,0.588203214980041,0.61,0.02454963020473536,0.7251894519982952,0.11900925213279939,0.26245000000000007,0.6954999999999998,0.7744952681388012,0.18484227129337538,0.04066246056782334,0.09260098439181394,1.0,uniform,6
318,0.023880502645435526,0.7289819090673966,0.5871939545276562,0.62,0.028543832252885593,0.7241560558748378,0.11842453902541945,0.26245000000000007,0.6954999999999998,0.775125786163522,0.18433962264150944,0.04053459119496855,0.09677761190679664,1.0,uniform,6
319,0.024005665781939956,0.728113632428978,0.586204467110996,0.615,0.027863511185798294,0.7223967327531254,0.11785196471523328,0.26245000000000007,0.6954999999999998,0.7756583072100314,0.18393416927899686,0.040407523510971786,0.09590975377284965,1.0,uniform,6
320,0.0242087912996496,0.7276955480832487,0.5854878988925823,0.615,0.027578825491937655,0.7227211885150152,0.11726827703647597,0.26245000000000007,0.6954999999999998,0.7763125,0.18340625,0.04028125,0.0921555070064438,1.0,uniform,6
321,0.02385809161699997,0.7286776069862541,0.5869045884344305,0.625,0.02565381755699774,0.7270828805786865,0.11668680538775775,0.26245000000000007,0.6954999999999998,0.77696261682243,0.1828816199376947,0.04015576323987539,0.08401636784094851,1.0,uniform,6
322,0.023170815401458423,0.7283024463147817,0.5861591509709613,0.625,0.02297574547698456,0.7266342739996873,0.11610918175198723,0.26245000000000007,0.6954999999999998,0.7775931677018634,0.18237577639751554,0.040031055900621115,0.08610477877399418,1.0,uniform,6
323,0.0238557853418652,0.7275500255574195,0.5852519161624721,0.62,0.0251467037185695,0.7250974006226296,0.11553484280056145,0.26245000000000007,0.6954999999999998,0.7782198142414861,0.18187306501547987,0.039907120743034055,0.0836996198207893,1.0,uniform,6
324,0.025222635372880182,0.7274946585506871,0.5852359479417601,0.62,0.029170227392087064,0.7255704543443207,0.11496351329806989,0.26245000000000007,0.6954999999999998,0.7788425925925926,0.18137345679012346,0.03978395061728395,0.08819839259940189,1.0,uniform,6
325,0.025106835924116583,0.7282561422078401,0.5862914610865633,0.62,0.027857216845105056,0.728245142366587,0.11439031871551869,0.26245000000000007,0.6954999999999998,0.7795076923076923,0.18083076923076924,0.03966153846153846,0.08476019535234976,1.0,uniform,6
326,0.025259628163563766,0.7266659653948488,0.5842610579964185,0.61,0.02775204364589812,0.7233736559481885,0.11382587232029205,0.26245000000000007,0.6954999999999998,0.7801073619631902,0.18035276073619633,0.039539877300613493,0.095188664474367,1.0,uniform,6
327,0.0247732608490082,0.7258590624977789,0.5829138655454987,0.61,0.025582864156953784,0.7214283240251441,0.11326491631589422,0.26245000000000007,0.6954999999999998,0.7807033639143731,0.1798776758409786,0.03941896024464832,0.09148144321132115,1.0,uniform,6
328,0.025126640061219115,0.7250857361079932,0.5824964391714776,0.61,0.026283216141041073,0.7197068794780764,0.11271137227755176,0.26245000000000007,0.6954999999999998,0.78125,0.17945121951219511,0.03929878048780488,0.088155404399823,1.0,uniform,6
329,0.024198558457528527,0.7239794300768746,0.5813723028558223,0.615,0.023332262353156673,0.7171151561432714,0.11216019151577804,0.26245000000000007,0.6954999999999998,0.7817933130699088,0.1790273556231003,0.03917933130699088,0.09596007310668433,1.0,uniform,6
330,0.02345604752543812,0.7232476440334515,0.5802659506831782,0.61,0.02122518490135608,0.7166355955393041,0.11161244230910296,0.26245000000000007,0.6954999999999998,0.7823181818181818,0.17862121212121213,0.03906060606060606,0.08519277505134898,1.0,uniform,6
331,0.021740444879936628,0.723002108381232,0.5801116247821234,0.62,0.016344640748109766,0.7171291177264343,0.11106161442654425,0.26245000000000007,0.6954999999999998,0.7829003021148037,0.1781570996978852,0.038942598187311175,0.08719086434479313,1.0,uniform,6
332,0.02193988229158912,0.7214150425236613,0.5781284657825139,0.615,0.018176187582896727,0.7137723120409679,0.11051776876869028,0.26245000000000007,0.6954999999999998,0.7834638554216867,0.17771084337349397,0.03882530120481928,0.08452528641439755,1.0,uniform,6
333,0.021431050974462403,0.720702050933019,0.5771331968919978,0.61,0.017513996668357065,0.7134193321546327,0.10996943607281393,0.26245000000000007,0.6954999999999998,0.784069069069069,0.17722222222222223,0.03870870870870871,0.08112976344604536,1.0,uniform,6
334,0.02115842563915798,0.719912651949062,0.5758187168494786,0.61,0.017588048520910716,0.712619950234305,0.10942572361355207,0.26245000000000007,0.6954999999999998,0.7846556886227545,0.17675149700598802,0.038592814371257486,0.07908747274699375,1.0,uniform,6
335,0.021023113343829336,0.7189992808441584,0.5747766965474226,0.605,0.01804931757507797,0.7117542343447528,0.10888122371704294,0.26245000000000007,0.6954999999999998,0.7852686567164179,0.1762537313432836,0.03847761194029851,0.09358710966035788,1.0,uniform,6
336,0.020320467284100044,0.7187193034531867,0.574445876055053,0.61,0.016576244289574993,0.7127713417331321,0.10834252950173827,0.26245000000000007,0.6954999999999998,0.7858482142857143,0.17578869047619047,0.03836309523809524,0.07903180339849576,1.0,uniform,6
337,0.020381780507186045,0.7187363587098778,0.5746201459026541,0.615,0.017580403741734266,0.7140563011051188,0.1078065317849713,0.26245000000000007,0.6954999999999998,0.7864243323442136,0.17532640949554895,0.03824925816023739,0.08085442818488581,1.0,uniform,6
338,0.019716309406753646,0.7174169198624136,0.5725771344423107,0.62,0.01624080272629014,0.7109539964819234,0.10727641163320181,0.26245000000000007,0.6954999999999998,0.7869674556213018,0.174896449704142,0.03813609467455621,0.09040615561806992,1.0,uniform,6
339,0.019628430077978626,0.7165325082677136,0.5717709558195246,0.615,0.01677043416091116,0.7098907873598455,0.10674851094392535,0.26245000000000007,0.6954999999999998,0.7875073746312684,0.17446902654867258,0.038023598820059,0.09096199044764465,1.0,uniform,6
340,0.019692289674315404,0.7157499962866737,0.5707406428561823,0.61,0.017669251963070707,0.7093934421054391,0.10621622966554066,0.26245000000000007,0.6954999999999998,0.7881176470588235,0.17397058823529413,0.03791176470588235,0.08049707238253308,1.0,uniform,6
341,0.019121684954923904,0.7148431301429593,0.5694907620543419,0.605,0.01643501110239174,0.7080595789159991,0.10568949570187748,0.26245000000000007,0.6954999999999998,0.7886950146627566,0.17350439882697946,0.03780058651026393,0.09056594353294342,1.0,uniform,6
342,0.018483289022347436,0.71418775917892,0.5687865045748992,0.615,0.015002777988500695,0.7079222781669873,0.10516690015799039,0.26245000000000007,0.6954999999999998,0.7892543859649123,0.17305555555555555,0.03769005847953216,0.08548337301968506,1.0,uniform,6
343,0.018147345790340254,0.7130211585919659,0.5670519855381456,0.61,0.014849115987191339,0.7057357328641726,0.10464367611596842,0.26245000000000007,0.6954999999999998,0.7898396501457726,0.1725801749271137,0.0375801749271137,0.0742822862063302,1.0,uniform,6
344,0.018276417185895455,0.7115531256494418,0.5649242952210186,0.605,0.016078802091800442,0.7027889670243255,0.10412909640506296,0.26245000000000007,0.6954999999999998,0.7903633720930232,0.1721656976744186,0.03747093023255814,0.08791733641712376,1.0,uniform,6
345,0.01879832854074067,0.7109840108110533,0.5643446469219195,0.605,0.018239098769560962,0.7032465065510045,0.1036112357040587,0.26245000000000007,0.6954999999999998,0.7909420289855073,0.17169565217391305,0.03736231884057971,0.08002751057132901,1.0,uniform,6
346,0.01751458779120326,0.7109187721393948,0.564176494302262,0.595,0.014400504833729611,0.7049437233034058,0.10309481519793931,0.26245000000000007,0.6954999999999998,0.7915317919075144,0.17121387283236994,0.03725433526011561,0.07416462368206142,1.0,uniform,6
347,0.017394005515423448,0.7099956924122732,0.563058796373219,0.605,0.014967864831571006,0.7036099408925037,0.10258673284273588,0.26245000000000007,0.6954999999999998,0.7920605187319885,0.17079250720461095,0.037146974063400576,0.08528356117571112,1.0,uniform,6
348,0.0174599251631234,0.7095780423598729,0.5624587668108155,0.595,0.01590848936484197,0.7038060464738609,0.10208185356939474,0.26245000000000007,0.6954999999999998,0.7925718390804598,0.17038793103448277,0.03704022988505747,0.08887830704242321,1.0,uniform,6
349,0.017932717760509417,0.7094501003373068,0.5622666165493555,0.6,0.017927252178383483,0.7047917413255174,0.10157615281206361,0.26245000000000007,0.6954999999999998,0.7931232091690544,0.1699426934097421,0.03693409742120344,0.07933926282615164,1.0,uniform,6
350,0.019136081050522436,0.7095259989574645,0.5626152326783239,0.595,0.021698725419298563,0.7061800098574281,0.10107520742089009,0.26245000000000007,0.6954999999999998,0.7936428571428571,0.16952857142857142,0.036828571428571426,0.07631165258691462,1.0,uniform,6
351,0.01968087591458336,0.7095494481293916,0.5628629548580835,0.59,0.02271625764088032,0.707292851621458,0.10057373098830677,0.26245000000000007,0.6954999999999998,0.7941880341880342,0.1690883190883191,0.036723646723646725,0.08076348078497066,1.0,uniform,6
352,0.019435057464147486,0.7088656191703957,0.5619084525767069,0.585,0.021358101957024846,0.7052743580662684,0.10007796579567467,0.26245000000000007,0.6954999999999998,0.7947017045454545,0.16867897727272727,0.03661931818181818,0.07573916838508236,1.0,uniform,6
353,0.020536259926072845,0.708485134094332,0.5613071104583494,0.585,0.024414147682815086,0.7049157664535564,0.09958340608547646,0.26245000000000007,0.6954999999999998,0.7952266288951841,0.16825779036827196,0.03651558073654391,0.08544658093399198,1.0,uniform,6
354,0.020436168211596457,0.7075364689743752,0.5602330715422229,0.585,0.02327679882033481,0.7029540263998606,0.09908824511512361,0.26245000000000007,0.6954999999999998,0.7957768361581921,0.16781073446327682,0.03641242937853107,0.08354313731113987,1.0,uniform,6
355,0.021428352598069425,0.7073160862728536,0.5595165769298728,0.59,0.02571064445551771,0.7034902664573542,0.09859927085194796,0.26245000000000007,0.6954999999999998,0.796281690140845,0.16740845070422536,0.036309859154929576,0.08472955777182659,1.0,uniform,6
356,0.021812350329932215,0.707791514820509,0.5601319932574184,0.585,0.025902589801723008,0.7059246457547382,0.0981075679300372,0.26245000000000007,0.6954999999999998,0.7968398876404494,0.16695224719101123,0.03620786516853933,0.07738836994828648,1.0,uniform,6
357,0.021940092338600295,0.706880871417028,0.5590592442749405,0.595,0.025325666372868004,0.7033377782337519,0.09762222305320087,0.26245000000000007,0.6954999999999998,0.7973529411764706,0.1665406162464986,0.036106442577030815,0.07522823706598122,1.0,uniform,6
358,0.022216967451409886,0.7069304800750905,0.558914619178695,0.59,0.025341435063356354,0.7044453439151055,0.09713663798268694,0.26245000000000007,0.6954999999999998,0.797891061452514,0.16610335195530726,0.03600558659217877,0.07882027788362328,1.0,uniform,6
359,0.02106947126978714,0.706478485669934,0.5587364983024479,0.595,0.021052301300954115,0.7036752058744259,0.0966548971182574,0.26245000000000007,0.6954999999999998,0.7984122562674095,0.16568245125348188,0.03590529247910863,0.0784192746023413,1.0,uniform,6
360,0.021420306426515955,0.706255017758715,0.5586906532973618,0.585,0.022002577574894724,0.7034475094757213,0.0961763640798242,0.26245000000000007,0.6954999999999998,0.7989305555555556,0.16526388888888888,0.035805555555555556,0.07657160285090762,1.0,uniform,6
361,0.021071506833683307,0.7057403530091367,0.5580434453684359,0.59,0.020841536638297294,0.7029325251742571,0.09569674748098189,0.26245000000000007,0.6954999999999998,0.7994736842105263,0.16481994459833796,0.03570637119113573,0.07792906575388513,1.0,uniform,6
362,0.020752445752479174,0.7052947275705157,0.5574871508906307,0.595,0.019901963308380857,0.7023201826423633,0.09521826374357698,0.26245000000000007,0.6954999999999998,0.8000276243093922,0.1643646408839779,0.035607734806629834,0.07547285074143627,1.0,uniform,6
363,0.021037221909674914,0.7041475136102465,0.5566601120857297,0.58,0.020966808507086272,0.6998014958571739,0.09474609607558528,0.26245000000000007,0.6954999999999998,0.8005371900826447,0.16395316804407714,0.035509641873278236,0.0788831569531045,1.0,uniform,6
364,0.02052466925243078,0.7032901475357943,0.5556340876892666,0.59,0.019370247582125865,0.6981487740165924,0.09427816106828704,0.26245000000000007,0.6954999999999998,0.8010302197802198,0.16355769230769232,0.035412087912087914,0.0741704923228606,1.0,uniform,6
365,0.01969195560980053,0.701940423738893,0.5542274772349259,0.59,0.017091129759991143,0.6958693811392225,0.09381624085074801,0.26245000000000007,0.6954999999999998,0.8014794520547945,0.1632054794520548,0.035315068493150685,0.08597681628637384,1.0,uniform,6
366,0.019438857529900457,0.7017768563326944,0.5540291992308495,0.585,0.0170778590025956,0.696429687614162,0.09335049274933453,0.26245000000000007,0.6954999999999998,0.8019945355191257,0.16278688524590165,0.03521857923497268,0.07546573974481995,1.0,uniform,6
367,0.019299349140158094,0.7016843122974714,0.5538966522077268,0.585,0.017184610677792048,0.6976363373249658,0.09288502817304266,0.26245000000000007,0.6954999999999998,0.8025204359673025,0.16235694822888283,0.03512261580381471,0.06561050043655013,1.0,uniform,6
368,0.019318179162022303,0.7009873160575703,0.553242400227854,0.58,0.017840403504099333,0.6966452435787646,0.09242287834974305,0.26245000000000007,0.6954999999999998,0.8030298913043479,0.16194293478260868,0.035027173913043476,0.06840369595516346,1.0,uniform,6
369,0.018730734016287914,0.6999286938797842,0.5517866556348252,0.575,0.0163666438463845,0.6946968032611117,0.09196324186103669,0.26245000000000007,0.6954999999999998,0.8035365853658537,0.16153116531165312,0.034932249322493225,0.07770859129080016,1.0,uniform,6
370,0.018292085554739504,0.6989471774953523,0.5502700985148113,0.57,0.015573174171012585,0.6930422962346785,0.09150593876838603,0.26245000000000007,0.6954999999999998,0.8040405405405405,0.1611216216216216,0.03483783783783784,0.07092524256132697,1.0,uniform,6
371,0.017630250270125845,0.6991195664836641,0.55075183740578,0.56,0.014242589256302774,0.6952438291184087,0.09105451975800477,0.26245000000000007,0.6954999999999998,0.8045013477088949,0.16075471698113208,0.034743935309973044,0.06824916511695478,1.0,uniform,6
372,0.017202247642647606,0.6981501009827596,0.5491584447510762,0.555,0.0136029232721362,0.693437335254113,0.09060304107370364,0.26245000000000007,0.6954999999999998,0.8049865591397849,0.16036290322580646,0.034650537634408604,0.07697472533826354,1.0,uniform,6
373,0.017062817165307522,0.697925848404683,0.5487685317184198,0.565,0.014004898463717939,0.6937844993005823,0.09015126105637625,0.26245000000000007,0.6954999999999998,0.8054959785522788,0.15994638069705094,0.03455764075067024,0.06844023414051092,1.0,uniform,6
374,0.017150886611777702,0.6972900956049269,0.5480248776851865,0.565,0.014998742463873026,0.6927593103188819,0.0897037079756457,0.26245000000000007,0.6954999999999998,0.8059893048128343,0.15954545454545455,0.03446524064171123,0.07296474353875372,1.0,uniform,6
375,0.01762978017765208,0.6973296243377655,0.5480275189513403,0.575,0.01704131754404994,0.693982896091085,0.08925645557852072,0.26245000000000007,0.6954999999999998,0.8064933333333333,0.15913333333333332,0.03437333333333333,0.06761378665842142,1.0,uniform,6
376,0.01733109208524823,0.6972253893440792,0.5479110313265282,0.57,0.01638599114567193,0.6946304003429605,0.0888124504031223,0.26245000000000007,0.6954999999999998,0.8069813829787233,0.15873670212765958,0.034281914893617024,0.07185982360485282,1.0,uniform,6
377,0.017201930947857488,0.6972158499672435,0.5476690404744925,0.57,0.01605930350783697,0.6952631562827952,0.08837347778078293,0.26245000000000007,0.6954999999999998,0.8074403183023873,0.158368700265252,0.03419098143236074,0.07510318896013786,1.0,uniform,6
378,0.016847198180001882,0.696024822387467,0.5463029506841941,0.575,0.015246289826532908,0.6918694078502321,0.08793507002527919,0.26245000000000007,0.6954999999999998,0.8079100529100529,0.15798941798941799,0.0341005291005291,0.07757945406161594,1.0,uniform,6
379,0.01672061730794194,0.6958056470748191,0.5459460622395312,0.57,0.015177774854042078,0.6923217088295306,0.08749817726700919,0.26245000000000007,0.6954999999999998,0.8083905013192613,0.15759894459102902,0.034010554089709766,0.07352491493298126,1.0,uniform,6
380,0.016666554824048357,0.6955629684334879,0.5454862610656446,0.56,0.015268559732031705,0.6924273839427697,0.08706383750913921,0.26245000000000007,0.6954999999999998,0.8088552631578947,0.15722368421052632,0.03392105263157895,0.06640960319847616,1.0,uniform,6
381,0.01654135809696708,0.6953390831865787,0.5450425419046232,0.555,0.015226818732906868,0.6925116386688572,0.08662851832159352,0.26245000000000007,0.6954999999999998,0.8093569553805774,0.15681102362204724,0.033832020997375326,0.06498642167976491,1.0,uniform,6
382,0.01663838445424273,0.6949077741339643,0.5443001677227837,0.55,0.0159729218381927,0.6917708270774959,0.08620113799284358,0.26245000000000007,0.6954999999999998,0.8097905759162304,0.15646596858638742,0.033743455497382197,0.06543679615238046,1.0,uniform,6
383,0.016764328637970827,0.6944537293608768,0.543877341464368,0.55,0.016466426747004537,0.6911789043302784,0.08577385310006569,0.26245000000000007,0.6954999999999998,0.810248041775457,0.15609660574412532,0.033655352480417754,0.06796910071410697,1.0,uniform,6
384,0.01648173576178653,0.6937962438228525,0.5429827033550187,0.545,0.015657799481670148,0.6903230009742579,0.08534498383456537,0.26245000000000007,0.6954999999999998,0.8107421875,0.15569010416666668,0.033567708333333335,0.0690997131055983,1.0,uniform,6
385,0.016559622460587592,0.6935906348286182,0.5426529758160605,0.54,0.016043774457671835,0.6906432639947632,0.08492238081971315,0.26245000000000007,0.6954999999999998,0.8111948051948052,0.15532467532467534,0.03348051948051948,0.06996225739954948,1.0,uniform,6
386,0.017357633799707353,0.6926030384225713,0.5411849224691998,0.53,0.0185756970459235,0.6881576160586883,0.08449999020631133,0.26245000000000007,0.6954999999999998,0.8116580310880829,0.1549481865284974,0.03339378238341969,0.07067875878099408,1.0,uniform,6
387,0.017094149582984608,0.6916550560829933,0.5399108314009949,0.525,0.017478669771059843,0.686363388139068,0.08407857335246806,0.26245000000000007,0.6954999999999998,0.8121317829457364,0.15456072351421188,0.03330749354005168,0.06520159186384877,1.0,uniform,6
388,0.017618454844806054,0.6915661718777065,0.5396528242527139,0.535,0.01904936741246617,0.6872939899030314,0.08365930118086543,0.26245000000000007,0.6954999999999998,0.8126030927835052,0.15417525773195875,0.033221649484536084,0.06780103036583418,1.0,uniform,6
389,0.01760876618373894,0.6906071045830546,0.5379980962723809,0.53,0.018644780303286913,0.6853483681994839,0.08324201263429559,0.26245000000000007,0.6954999999999998,0.8130719794344473,0.1537917737789203,0.03313624678663239,0.07085650603483958,1.0,uniform,6
390,0.018024659712661827,0.6900590166859863,0.5371881895217014,0.54,0.019674411855284762,0.6850110685168204,0.08282797457389542,0.26245000000000007,0.6954999999999998,0.8135256410256411,0.1534230769230769,0.03305128205128205,0.06735092136875442,1.0,uniform,6
391,0.01789074123605926,0.6889475085843455,0.5357792170318423,0.54,0.01870216525368694,0.6825949893245123,0.08241713261401287,0.26245000000000007,0.6954999999999998,0.8139641943734015,0.1530690537084399,0.032966751918158566,0.06581967907122797,1.0,uniform,6
392,0.017406872621494,0.6878404684283196,0.5341066643592213,0.535,0.01700473318098059,0.6807061052996728,0.08200621317637209,0.26245000000000007,0.6954999999999998,0.8144260204081633,0.15269132653061224,0.03288265306122449,0.07355371915174955,1.0,uniform,6
393,0.01697918957433,0.6867604940715366,0.5330197847636123,0.53,0.01575147155410226,0.6791657725904828,0.08159716117870715,0.26245000000000007,0.6954999999999998,0.8148854961832062,0.15231552162849873,0.03279898218829517,0.061714623512876106,1.0,uniform,6
394,0.01660403259923828,0.6862014542600839,0.5324584779129702,0.535,0.014908725256565551,0.6795408096097776,0.08119105997209385,0.26245000000000007,0.6954999999999998,0.8153299492385787,0.1519543147208122,0.032715736040609136,0.0690114619427236,1.0,uniform,6
395,0.016563844094179703,0.6854303305020418,0.531307172800485,0.53,0.015237347883224485,0.6792512437966869,0.08078618745692656,0.26245000000000007,0.6954999999999998,0.8157848101265823,0.15158227848101266,0.03263291139240506,0.07110834063585453,1.0,uniform,6
396,0.016871045967713775,0.6850525794287969,0.5309971618907965,0.53,0.01652897779075726,0.679791388427647,0.08038225651964191,0.26245000000000007,0.6954999999999998,0.81625,0.15119949494949494,0.03255050505050505,0.06432348324145824,1.0,uniform,6
397,0.017136145581499188,0.6844158596140498,0.5300549278846256,0.53,0.01743859241605347,0.6789147401040506,0.0799812820342591,0.26245000000000007,0.6954999999999998,0.8167002518891687,0.15083123425692696,0.032468513853904285,0.06439028709836948,1.0,uniform,6
398,0.0174413415732616,0.6832051517054589,0.5281580444854161,0.52,0.018316718181672395,0.6765682375655604,0.07958137562408779,0.26245000000000007,0.6954999999999998,0.8171608040201005,0.15045226130653266,0.032386934673366834,0.0692952794493456,1.0,uniform,6
399,0.01809774577811849,0.682102362314541,0.5264501273326764,0.52,0.02004711327847393,0.6747958115336106,0.0791857668587847,0.26245000000000007,0.6954999999999998,0.817593984962406,0.15010025062656643,0.03230576441102757,0.07122604535880284,1.0,uniform,6
400,0.019114124184493715,0.6821704871866746,0.5259812113184462,0.515,0.022755706165145943,0.6767380301244276,0.07879148180173252,0.26245000000000007,0.6954999999999998,0.8180375,0.1497375,0.032225,0.06672413529110323,1.0,uniform,6
0,-0.09889616989137599,0.513637667411623,0.3427137796535877,0.275,-0.09889616989137599,0.513637667411623,1.0,0.2667,0.7029999999999998,0.0,0.0,0.0,0.0,1.0,uniform,7
1,-0.09834906594930617,0.5249068572391999,0.3564686769260511,0.295,-0.09912427087745047,0.5194561296818836,0.9806299999999999,0.2667,0.7029999999999998,0.28,0.435,0.285,0.5134040024233021,1.0,uniform,7
2,-0.09872787350866005,0.5368851067683685,0.3715940100379256,0.32,-0.1003370283493682,0.528433706452016,0.9614103149999998,0.2667,0.7029999999999998,0.325,0.39,0.285,0.5075029343284752,1.0,uniform,7
3,-0.10065543054943074,0.5474301246865552,0.3876976776284012,0.335,-0.10147526454787509,0.536598501671547,0.9400137294300001,0.2667,0.7029999999999998,0.33,0.36833333333333335,0.3016666666666667,0.5340251683726174,1.0,uniform,7
4,-0.09974824865305676,0.5597618065483823,0.406091313520632,0.365,-0.10176944040705,0.5451429088886361,0.9218256617137948,0.2667,0.7029999999999998,0.35375,0.35,0.29625,0.48670667558219827,1.0,uniform,7
5,-0.10153146726342452,0.5744367175490723,0.42453729008098195,0.38,-0.1040458704272544,0.5514596590081401,0.9008980451436588,0.2667,0.7029999999999998,0.36,0.335,0.305,0.5306657048780972,1.0,uniform,7
6,-0.10578278881150452,0.586322236715816,0.43721970198992366,0.39,-0.10537509392798407,0.5604253648333448,0.8845548207772278,0.2667,0.7029999999999998,0.36,0.3416666666666667,0.29833333333333334,0.49859130109569316,1.0,uniform,7
7,-0.10553506847110895,0.595889184410823,0.4486814825627232,0.405,-0.10718382935596021,0.5681886470675743,0.8689365684407752,0.2667,0.7029999999999998,0.36642857142857144,0.3414285714285714,0.29214285714285715,0.46702249677719077,1.0,uniform,7
8,-0.10159315263804478,0.6084187317327373,0.4650405476594013,0.42,-0.10691988962848015,0.5775071874171828,0.8526667576546578,0.2667,0.7029999999999998,0.37375,0.336875,0.289375,0.4972662325908223,1.0,uniform,7
9,-0.099495495917492,0.62078110509414,0.4811083656162501,0.455,-0.10694984000383327,0.5883785802281188,0.8353998797271892,0.2667,0.7029999999999998,0.3738888888888889,0.33555555555555555,0.29055555555555557,0.5113616998806232,1.0,uniform,7
10,-0.10294473337377111,0.6298598802188855,0.4955928267337118,0.48,-0.10986654245940639,0.5957629414814422,0.8184061929452793,0.2667,0.7029999999999998,0.3725,0.336,0.2915,0.5108890985746324,1.0,uniform,7
